ID,Gender,Race,Age_at_Release,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
18967,1,1,33,0,4,0,1,1,0,3,1,6,1,1,2,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
19889,1,0,59,1,6,1,1,0,2,3,0,0,0,0,0,0,0,0,4,10,1,2,120.5,0,0,0,0,0,0,0,1
21798,1,0,43,0,8,2,1,3,2,3,10,4,3,0,5,5,0,2,0,0,0,1,,,,,,0.483193277,2,0,1
6171,1,1,61,0,6,0,2,1,0,1,10,6,3,5,5,5,3,2,0,0,0,0,,,,,,0,0,0,1
7973,1,1,64,0,7,2,2,3,0,1,10,3,0,0,5,3,0,2,4,0,0,0,43.75,0.083333336,0,0.083333336,0,0.499047619,1.391428571,0,1
8715,1,1,34,1,6,2,2,2,4,1,2,0,0,0,0,1,0,0,4,0,0,0,,,,,,0,0,0,0
10727,1,1,41,0,3,0,2,0,0,1,4,6,3,2,2,5,0,2,0,0,0,3,,0,0,0,0,,,0,0
11283,1,1,47,0,10,1,2,0,2,1,10,6,1,5,3,5,2,1,0,6,0,0,340.8,0,0,0,0,0.184859155,0.214348592,0,1
14472,1,0,30,0,1,2,2,2,0,1,10,6,3,2,5,5,1,2,2,0,0,1,,,,,,0,0,0,1
22175,1,1,51,0,3,0,2,3,0,1,10,6,3,0,5,1,0,2,0,0,0,2,412.6666667,0,0,0,0,0.021001616,0.29503231,0,1
4108,1,0,22,0,7,2,0,1,1,1,10,6,3,5,5,5,3,2,2,5,0,2,,,,,,0.157563025,0.767331933,0,1
4864,1,1,72,0,8,2,0,1,1,1,10,6,1,5,2,5,3,2,0,0,0,1,,,,,,0.714486639,2.568565401,1,1
5466,1,0,35,0,4,0,0,0,0,1,6,2,0,0,2,2,0,2,0,0,0,0,93.66666667,0,0,0,0,1,0.866548043,0,0
5571,1,1,54,0,5,0,0,3,0,1,7,2,0,2,3,2,0,2,0,0,0,2,,,,,,0.369390104,0.210155351,0,1
6210,1,1,72,0,6,0,0,3,4,1,5,1,1,0,3,0,0,2,0,0,0,0,52.3,0,0,0,0,0,0,1,1
7694,1,0,69,0,7,2,0,1,1,1,10,6,0,5,3,5,3,2,0,0,0,3,290.5714286,0,0,0,0,0.111111111,0.179572271,0,0
8862,1,0,22,0,7,2,0,0,0,1,10,4,0,1,5,5,0,2,2,10,0,0,602,0,0,0,0,0,0,0,1
9187,1,1,61,0,7,2,0,2,1,1,10,5,0,5,0,4,2,0,0,0,0,1,11.5,0,0,0,0,1,2,0,1
10147,1,1,21,0,6,0,0,1,2,1,10,6,3,5,2,1,3,0,4,1,0,3,147.1666667,0.166666672,0,0.333333343,0,0.763306908,0.413646659,1,1
10541,1,0,20,0,8,2,0,3,0,1,10,1,1,0,5,2,0,2,0,0,0,0,77.73333333,0.13333334,0,0,0,0.823327616,0.313250429,0,0
11921,1,1,67,0,9,1,0,2,1,1,4,3,0,3,1,1,2,0,0,0,0,0,38.90909091,0,0,0,0,0.864485981,2.560163551,0,1
12256,1,0,34,0,4,0,0,3,0,1,8,6,0,3,5,5,3,2,0,0,0,0,,0,0,0,0,0.804020101,0.183542714,0,0
12619,1,1,73,0,10,0,0,3,4,1,10,6,1,5,4,5,3,1,4,0,0,1,25.5,0.083333336,0,0.027777778,0,0.436819172,0.397875817,0,1
13336,1,1,32,0,4,0,0,2,0,1,9,6,1,5,2,1,2,1,0,0,0,1,,,,,,1,2,1,1
13515,1,0,26,0,9,1,0,2,1,1,10,6,2,5,4,5,3,2,3,3,3,0,282,0.200000003,0.400000006,0,0,0,0,0,1
13542,1,0,64,0,7,2,0,2,0,1,9,0,0,5,3,0,3,1,0,0,0,0,121.3333333,0,0,0,0,1,0.668956044,0,0
16324,1,0,43,0,4,0,0,1,0,1,6,6,0,1,5,4,0,2,0,0,0,1,,,,,,0.848523748,0.468870347,0,0
17751,1,1,60,0,4,0,0,3,4,1,4,0,1,0,1,1,1,0,0,2,3,2,68.4,0,0,0,0,0,0,0,1
20972,1,1,46,0,10,1,0,1,1,1,10,5,0,5,0,5,3,0,2,0,0,0,111,0,0,0.090909094,0,0.626535627,1.196560197,0,1
21147,1,0,31,0,5,0,0,1,1,1,8,6,0,5,2,5,2,2,4,1,2,3,208,0,1,0,0,0.629807692,1,0,1
22845,1,1,70,0,5,0,0,2,0,1,4,5,0,1,4,0,1,2,4,0,0,0,489,0,0,0,0,0,0,0,0
23814,1,1,39,0,5,0,0,0,1,1,10,2,0,5,3,5,3,2,0,5,0,2,35.125,0,0,0,0,0.231316726,1,1,1
25809,1,1,43,0,4,0,0,2,0,1,6,6,0,2,5,0,1,1,0,0,0,0,,,,,,0,0,0,1
25872,1,0,52,0,3,0,0,3,0,1,3,0,0,0,2,0,0,1,4,0,0,1,,0.200000003,0,0.200000003,0,0,,0,0
490,1,1,25,0,9,1,1,3,4,1,7,6,0,4,2,2,1,0,0,6,2,1,250.25,0.5,0.25,0,0,0.045954046,0.364885115,0,1
506,1,1,26,0,10,2,1,2,4,1,10,6,2,5,2,5,3,0,4,0,0,0,94.36363636,0,0,0.090909094,0.090909094,1,1.407514451,0,0
997,1,0,68,0,6,2,1,1,0,1,10,6,3,5,5,5,3,2,1,0,0,0,,,,,,0.616487455,1,0,1
1108,1,0,38,0,4,0,1,2,0,1,10,6,1,1,5,4,1,2,0,0,0,1,,,,,,0,0,0,0
1832,1,0,35,1,5,0,1,3,2,1,10,6,3,4,1,3,1,1,0,0,0,1,45.5,0.5,0,0,0,1,2,0,1
3960,1,0,40,0,3,1,1,3,0,1,9,6,1,2,1,2,0,0,4,10,3,1,54.125,0,0,0,0,0.517321016,1.687066975,0,0
8708,1,1,60,0,5,0,1,1,2,1,5,3,1,1,3,0,0,0,0,10,0,1,,,,,,0.953125,0.407645089,1,0
9539,1,0,59,1,4,2,1,2,4,1,10,6,2,4,0,5,3,0,0,0,0,3,,,,,,1,2,0,1
18186,1,1,23,0,5,0,1,0,4,1,8,3,2,0,4,1,0,1,0,0,0,0,,,,,,0,0,1,1
21732,1,1,57,0,1,1,1,1,0,1,10,3,1,5,5,2,3,2,0,0,0,0,79.21428571,0.071428575,0.071428575,0,0,0.055004509,0.329350766,1,1
22775,1,0,19,0,4,1,1,3,4,1,9,6,3,5,0,5,3,0,0,10,3,3,22.77358491,0,0,0,0,0.893951947,1.815658658,0,0
24231,1,1,61,1,10,2,1,0,1,1,10,3,1,5,1,3,3,0,0,0,0,3,265.3333333,0,0,0,0,0.464824121,2.753140704,0,1
11726,1,1,74,0,10,1,2,3,0,2,7,6,0,3,3,3,2,2,0,0,0,0,57.17647059,0,0,0,0,0.844650206,1.127314815,0,0
15140,1,0,43,0,6,2,2,0,1,2,8,5,3,5,0,3,3,0,4,0,0,3,56,0,0.400000006,0,0,0.621428571,2,0,1
568,1,1,36,0,3,0,0,1,0,2,2,0,0,1,1,0,0,1,0,0,0,1,483.4,0,0,0,0.200000003,0.661977658,0.151117087,0,0
12414,1,1,58,0,8,2,0,3,4,2,6,6,0,2,4,1,1,2,0,0,0,0,152.3333333,0,0,0,0,0.378555799,0.799234136,0,1
14186,1,1,59,0,10,1,0,2,4,2,10,6,0,5,1,4,3,0,0,0,0,0,,,,,,0.919191919,2,0,1
15730,1,0,76,0,8,1,0,3,3,2,10,6,2,0,5,4,0,2,0,0,0,1,,,,,,1,1,0,0
16672,1,1,23,0,9,1,0,0,0,2,10,2,0,5,3,5,3,2,0,0,0,0,264,0,0,0,0,1,0.553409091,0,1
17032,1,0,29,0,3,0,0,1,0,2,2,5,1,1,1,0,0,0,3,0,0,0,811.5,0,0,0,0,0.98336414,0.225046211,0,0
22843,1,1,44,1,5,0,0,3,2,2,10,4,3,5,1,4,3,1,1,6,0,3,70.77272727,0,0,0.045454547,0.045454547,0.246628131,0.234585742,0,1
2320,1,0,76,0,8,0,1,1,0,2,10,6,3,2,5,3,2,2,1,0,0,0,,,,,,0,,0,0
11065,1,1,35,0,6,2,1,2,0,2,10,6,3,1,5,3,0,2,1,0,0,3,955,0.5,0,0.5,0,0.132460733,0.191230366,0,1
17243,1,0,74,0,3,1,1,1,3,2,3,2,0,0,0,0,0,0,0,5,2,0,120,0,0,0,0,0.566666667,1,0,0
21705,1,0,61,0,5,0,1,1,0,2,5,1,2,1,2,0,1,1,0,4,1,0,,0.0625,0,0,0,,,0,0
24488,1,1,50,1,3,0,1,3,1,2,3,4,0,2,1,1,1,1,0,9,1,0,35.28571429,0,0,0,0.095238097,0.719298246,0.98582996,0,1
3230,1,0,60,0,6,2,2,3,0,0,8,4,2,3,3,3,0,1,0,0,0,0,300,0,0,0,0,0,0,0,1
5507,1,0,48,0,2,0,2,2,0,0,6,6,3,2,4,5,1,2,0,0,0,2,,,,,,0.575581395,1,0,1
21770,1,1,33,0,4,1,2,3,0,0,10,6,0,5,1,5,3,2,0,7,0,0,32.36363636,0,0,0,0,1,2,0,0
23138,1,1,34,0,5,0,2,1,0,0,6,6,0,0,4,5,0,1,3,10,3,0,24.10526316,0,0,0.157894731,0.052631579,0.668122271,0.797489083,0,1
25961,1,1,73,0,3,0,2,1,0,0,1,1,0,0,2,0,0,1,0,0,0,0,291.75,0,0,0,0,0.985432734,0.312982005,0,0
589,1,1,33,0,6,2,0,0,1,0,10,1,0,5,2,5,3,0,0,0,0,0,,,,,,0,0,0,1
4014,1,0,30,0,3,0,0,3,0,0,10,6,3,2,2,5,1,1,3,2,0,2,46.8,0.13333334,0.06666667,0,0,1,0.520299145,0,1
7699,1,0,32,0,6,2,0,2,0,0,2,1,0,0,1,1,0,0,0,0,0,0,,,,,,0,0,0,0
8055,1,1,22,0,5,0,0,2,2,0,10,2,2,5,4,3,3,2,0,0,0,1,,,,,,1,2.883552632,0,0
9714,1,1,67,1,7,2,0,1,4,0,10,6,3,5,3,5,1,0,4,10,3,1,20.53333333,0.333333343,0,0.13333334,0.13333334,1,2,0,1
10378,1,1,61,0,4,0,0,0,4,0,10,6,1,5,0,3,3,0,0,6,0,1,156,0,0,0,0,0,0,0,1
13218,1,0,70,0,6,1,0,1,0,0,10,6,0,1,5,5,0,2,0,0,0,2,,,,,,0.103825137,1,0,1
20497,1,0,30,0,5,0,0,3,0,0,10,4,1,1,5,2,0,2,0,0,0,0,155.6666667,0,0,0,0,0.987152034,1.564239829,0,0
23951,1,0,22,0,3,0,0,1,0,0,10,6,0,1,5,5,1,2,0,5,0,0,,,,,,0,0,0,1
26564,1,1,38,0,3,0,0,1,0,0,2,0,0,0,2,0,0,1,0,10,0,0,121.8,0.200000003,0,0,0,0.336617406,0.599753695,0,0
497,1,1,26,1,4,0,1,0,1,0,8,4,2,4,3,4,2,1,4,0,0,1,,,,,,0.463276836,1,0,1
4504,1,1,60,0,6,2,1,1,1,0,5,1,0,4,1,0,2,1,0,0,0,0,54,0,0,0,0,0.912037037,1,0,0
6167,1,1,29,0,7,2,1,3,1,0,6,6,1,5,1,2,3,0,4,4,3,0,26.58823529,0.294117659,0.117647059,0,0.05882353,1,0.808075221,0,1
12372,1,0,45,1,2,0,1,0,4,0,3,0,1,1,0,0,0,0,0,0,0,0,,,,,,1,0.963720317,0,0
12975,1,1,65,0,4,0,1,2,1,0,10,6,0,5,1,4,2,0,1,0,0,1,77.2,0.200000003,0,0.200000003,0,0,0,1,1
14106,1,0,39,0,3,0,1,1,0,0,10,6,3,5,4,5,3,2,0,0,0,0,90,0,0,0,0,1,1,0,1
21032,1,1,35,0,4,0,1,2,0,0,7,2,0,0,4,1,0,1,0,0,0,0,153.2,0,0,0.200000003,0,0.975195822,0.476827676,0,0
21867,1,0,20,0,10,1,1,1,1,0,10,6,1,5,0,5,3,0,0,0,0,2,28.66666667,0,0,0,0,0,0,0,1
24736,1,1,47,0,7,2,1,3,1,0,4,4,0,3,2,0,1,2,0,0,0,0,,,,,,0.36196319,1.792638037,1,1
2803,1,0,67,0,5,0,2,3,2,3,5,3,3,0,0,3,0,0,0,10,0,2,297.6,0,0,0,0,0.865591398,0.490927419,0,0
7332,1,0,53,0,5,1,2,3,1,3,1,0,0,0,0,0,0,0,0,10,0,0,572,0,0,0,0,0.545017483,0.159637238,1,0
8641,1,1,35,0,5,0,2,1,2,3,2,6,1,1,0,1,2,0,4,0,0,1,23.06666667,0.06666667,0,0,0,0.228323699,2,0,1
9216,1,0,46,0,4,2,2,0,4,3,5,1,0,2,3,0,1,1,4,0,0,3,,0.083333336,0,0,0,,,1,0
2689,1,0,37,0,5,1,0,0,2,3,1,1,1,0,0,0,0,0,1,0,0,1,373,0,0,0,0,0.273458445,0.48961126,0,1
3212,1,0,25,0,4,1,0,3,2,3,8,2,3,1,0,1,1,0,0,0,0,1,290.5,0,0,0,0,0.969018933,1.257314974,0,0
3278,1,1,44,0,6,1,0,0,3,3,8,2,2,3,0,1,1,0,4,10,0,0,79.92307692,0,0,0,0,1,1.054619827,0,1
3909,1,0,30,0,6,1,0,3,2,3,5,1,1,2,0,2,1,0,0,10,0,2,207.4,0,0,0,0,0.797492768,1.761089682,1,0
15300,1,1,29,0,4,1,0,1,3,3,1,0,1,0,0,0,0,0,0,10,0,0,565,0,0,0,0,0.137463127,0.430973451,0,1
16034,1,0,64,1,9,0,0,3,2,3,6,6,3,5,0,3,3,0,0,0,0,1,,,,,,0.072202166,1,0,1
19682,1,1,49,0,4,0,0,3,1,3,1,1,0,1,0,0,1,0,2,0,0,2,,,,,,,,0,0
1102,1,0,64,0,7,2,1,3,0,3,5,6,0,1,4,5,1,2,0,0,0,3,770,0,0,0,0,0.237662338,0.948701299,0,1
22907,1,1,36,0,3,0,1,3,0,3,3,1,0,1,1,0,0,1,0,7,0,0,,0,0,0,0,,,0,0
2050,1,1,68,0,10,1,2,0,4,1,10,5,1,5,5,4,3,2,0,0,0,0,40.2,0,0,0,0,1,2,1,1
3086,1,0,56,0,10,2,2,0,4,1,10,4,0,5,3,3,3,1,0,10,1,0,78.75,0.125,0.25,0,0,0,0,0,1
24105,1,1,72,0,4,0,2,0,1,1,9,3,2,5,1,0,3,0,0,0,0,2,422.5,0,0,0,0,0,0,1,0
3032,1,0,51,0,5,0,0,1,1,1,9,5,2,5,1,1,1,0,0,5,0,3,,0,0,0,0,,,0,0
3101,1,1,70,0,9,0,0,2,1,1,8,1,0,5,0,2,3,0,0,5,1,0,87,0,0,0,0,1,1.679310345,0,1
5242,1,1,22,0,7,1,0,2,2,1,9,6,1,2,4,1,1,1,0,3,0,0,326,0,0,0,0,1,1.120398773,0,1
6409,1,0,48,0,4,2,0,3,2,1,8,5,3,1,1,3,0,1,0,10,3,1,1022,1,0,0,0,0.995107632,0.357387476,1,0
14033,1,0,21,0,9,1,0,0,0,1,10,1,0,5,5,5,3,2,0,0,0,0,,,,,,0,0,1,1
14446,1,0,69,0,3,1,0,3,3,1,8,4,1,5,2,2,1,0,0,0,0,0,173,0,0,0,0,0,0,1,1
14574,1,1,53,0,3,0,0,0,4,1,5,6,0,1,1,1,0,1,0,0,0,1,109.9090909,0,0,0,0,0.454921423,0.906327543,0,0
15008,1,1,60,0,6,0,0,0,1,1,7,4,1,2,4,4,1,2,0,0,0,0,45.4,0,0,0,0,1,2,0,1
15935,1,0,52,0,6,2,0,3,1,1,6,1,1,0,5,1,0,0,0,0,0,0,114.625,0.125,0,0,0,0.430752454,0.398309706,1,0
15958,1,1,39,0,10,2,0,1,0,1,10,6,1,5,4,5,3,2,0,0,0,0,88.66666667,0,0,0,0,0,0,1,1
20924,1,1,28,0,5,0,0,0,4,1,10,6,2,2,1,5,1,0,0,0,0,1,403.5,0,0,0,0,0,0,1,1
3144,1,0,18,0,5,0,1,3,0,1,10,0,2,0,5,3,0,2,0,0,0,0,,,,,,0,0,0,1
3406,1,0,32,1,7,2,1,3,1,1,10,6,1,5,1,3,3,0,0,2,0,3,,,,,,0.700636943,1,0,1
3774,1,0,51,0,7,2,1,3,1,1,9,2,1,2,4,4,2,1,0,10,3,0,50.41666667,0,0,0,0,0.336363636,0.301859504,1,1
4667,1,0,30,0,3,1,1,0,3,1,8,2,2,1,1,4,0,1,1,10,0,0,21.64285714,0,0,0,0,0,0,1,0
5551,1,1,30,0,6,2,1,3,0,1,6,1,0,3,3,0,3,1,2,5,1,0,52.26086957,0.043478262,0,0,0,0.994176373,0.303868552,0,0
6239,1,1,55,0,6,2,1,2,0,1,6,6,0,3,2,4,2,1,0,10,1,0,,,,,,1,0.419827586,1,0
9482,1,1,49,0,6,0,1,1,0,1,9,0,2,1,3,2,3,1,3,0,0,3,48.8,0,0,0,0,1,1,0,1
9784,1,1,18,0,4,2,1,0,1,1,7,3,0,2,1,5,1,1,4,10,2,3,,0.088235296,0.264705896,0,0,0,,1,0
12055,1,1,33,0,3,0,1,1,0,1,6,4,1,2,3,1,0,0,0,0,0,0,657,0,0,0,0,0.942161339,0.555936073,0,1
17655,1,0,38,0,3,1,1,0,1,1,10,6,2,5,2,5,3,1,3,0,0,0,5,0,0,0,0,1,1,0,1
21724,1,1,46,0,3,0,1,2,4,1,9,6,1,2,0,2,1,0,0,0,0,0,,,,,,0.930313589,1,0,0
2904,1,1,28,0,3,1,2,3,2,2,2,1,2,1,0,1,0,0,0,7,0,3,52.75,0,0.125,0,0,1,3.462085308,0,0
15587,1,0,50,0,4,0,0,0,2,2,10,6,3,0,2,5,0,1,4,0,0,0,241.5,0,0,0,0,0.124223602,0.504140787,0,0
18515,1,1,45,0,5,0,0,2,1,2,1,0,0,0,1,0,1,0,0,0,0,1,,,,,,0,,0,0
6641,1,0,28,0,5,2,1,3,0,2,10,6,3,5,5,5,2,2,0,0,0,2,111.5,0.5,0,0,0,0,0,0,1
13764,1,0,19,0,1,1,1,0,1,2,10,4,0,5,0,5,3,0,0,0,0,0,23,0,0,0,0,0,0,0,1
14309,1,1,19,0,3,0,1,3,4,2,10,6,0,2,5,2,0,0,0,0,0,0,,,,,,1,0.737878788,0,0
23523,1,1,37,0,6,2,1,0,1,2,10,5,1,5,2,2,3,1,0,7,1,2,907,0.5,0,0,0,0.471885336,0.402701213,1,0
644,1,1,34,0,4,0,0,0,2,0,10,6,2,5,4,5,1,2,0,0,0,0,48.4,0,0,0,0,0.842975207,1,1,1
3843,1,0,46,0,3,0,0,1,0,0,10,6,1,5,3,5,3,2,4,8,0,0,142,0,0,0,0,0,0,0,1
4826,1,0,24,0,3,0,0,3,1,0,10,6,1,5,4,5,3,2,0,2,0,1,,,,,,0.957446809,1,1,1
5136,1,1,44,0,2,1,0,3,3,0,8,6,3,1,0,3,1,0,3,10,0,0,89,0,0,0,0,0,0,0,0
5511,1,0,35,0,4,0,0,0,1,0,5,3,0,3,1,2,3,0,0,0,0,1,,,,,,0,0,0,1
11222,1,1,48,0,5,0,0,1,0,0,10,3,0,5,5,0,2,1,4,0,0,2,74.1,0,0,0,0,0.018893387,0.98582996,0,1
15784,1,0,53,0,3,0,0,3,1,0,10,6,0,5,3,5,3,0,0,0,0,0,38.5,0,0,0,0,0.909090909,2,0,1
26731,1,1,40,0,3,0,0,2,1,0,3,6,3,2,1,0,1,0,0,0,0,1,,,,,,1,0.931760204,0,0
1915,1,0,68,0,6,0,1,3,0,0,10,3,3,3,5,4,1,1,0,0,0,0,,,,,,1,0.545149254,1,0
3875,1,1,26,0,6,2,1,3,0,0,10,6,2,4,3,5,0,1,1,7,0,0,394,0,0,1,0,0,0,0,1
3886,1,1,55,0,3,0,1,0,0,0,7,4,3,0,4,0,0,2,3,10,2,0,51,0,0.111111112,0,0.111111112,0.997821351,1.591503268,0,0
5211,1,1,47,0,5,0,1,3,0,0,5,6,0,0,2,2,0,1,0,1,0,0,17.75,0,0.125,0,0.125,1,1,0,0
5475,1,0,75,0,3,0,1,2,0,0,10,6,2,5,2,5,3,2,4,5,0,0,73.66666667,0.166666672,0.333333343,0,0,0,0,0,0
5705,1,1,32,0,3,0,1,2,0,0,7,4,0,1,4,5,0,1,0,0,0,1,,,,,,0.916329285,0.49291498,1,0
19561,1,1,75,0,3,0,1,3,1,0,3,6,2,4,1,1,3,0,3,6,0,0,,,,,,0.984507042,0.51443662,1,0
3246,1,0,42,0,4,0,2,3,2,3,7,2,3,2,0,1,1,0,0,1,0,1,,,,,,0,0,0,0
6508,1,0,34,1,7,1,2,3,2,3,7,2,2,3,1,0,1,0,0,0,0,0,,,,,,0.250957854,0.699712644,0,1
8485,1,0,21,0,7,2,2,2,1,3,10,2,0,5,5,1,2,2,0,0,0,1,214.75,0,0,0,0,0.691501746,0.850407451,0,1
9631,1,1,43,0,3,1,2,3,3,3,1,0,0,0,0,0,0,0,0,10,2,0,132.3,0,0,0,0.100000001,0.999244142,0.276077098,1,0
15490,1,1,73,0,3,1,2,1,3,3,1,0,0,0,0,0,0,0,0,8,0,0,,,,,,0.888888889,1,1,0
19742,1,0,65,0,6,2,2,2,1,3,8,6,0,2,4,2,1,2,0,0,0,1,,,,,,0,0,0,1
20814,1,0,26,0,1,1,2,3,2,3,10,6,3,5,0,2,1,0,4,0,0,0,161.8,0,0,0,0,0.18170581,2.708899876,0,1
2420,1,0,56,0,5,1,0,3,1,3,10,1,1,5,2,1,3,1,0,6,0,0,713.5,0,0,0,0,0.044148563,0.255956552,0,1
2964,1,1,34,0,4,1,0,3,3,3,4,6,1,3,0,0,2,0,0,0,0,0,38,0,0,0,0,0.986842105,1,0,0
4819,1,0,66,0,5,0,0,3,2,3,10,6,3,5,2,5,3,0,2,0,0,1,141.5,0,0,0,0,1,2,1,1
7254,1,0,37,0,9,1,0,3,0,3,2,4,0,0,2,0,0,1,0,0,0,0,41.6,0,0,0,0,1,1.170673077,0,0
7857,1,1,51,0,8,2,0,1,2,3,10,6,3,4,1,4,0,0,4,1,0,0,144.6,0,0,0,0,0,0,1,1
10244,1,1,63,0,4,1,0,3,3,3,1,1,1,0,0,0,0,0,0,10,0,0,603,0,0,0,0,0.884466556,0.201907131,0,0
13171,1,0,70,0,4,0,0,2,0,3,5,1,2,0,1,0,0,2,1,0,0,0,,,,,,0,0,0,0
14832,1,0,33,0,7,0,0,3,2,3,10,3,3,5,4,5,3,2,0,0,0,1,,,,,,0,0,0,1
15420,1,0,30,0,1,0,0,2,0,3,10,2,2,0,5,4,0,2,0,0,0,2,,,,,,0.427027027,0.329054054,0,1
23749,1,0,44,0,3,0,0,1,2,3,5,0,1,2,0,1,1,0,2,9,0,3,386.5,0,0,0,0,0.738680466,0.472509702,1,0
1470,1,1,69,0,10,1,1,1,1,3,6,0,1,4,0,1,1,0,4,0,0,0,,,,,,0,0,0,0
2679,1,0,36,0,7,1,1,0,2,3,10,3,3,5,3,1,3,0,0,3,0,1,88.5,0,0,0,0,1,1,1,1
3099,1,0,51,0,6,0,1,1,4,3,10,6,3,3,5,4,0,0,0,5,2,3,261.8333333,0.333333343,0,0,0,1,0.697485678,0,0
3538,1,0,48,0,10,1,1,2,1,3,5,6,3,3,1,0,2,1,0,0,0,0,113.5,0,0,0,0,0.066079295,1,0,0
6686,1,0,58,1,7,1,1,3,1,3,10,6,1,5,5,5,3,2,0,0,0,2,342.5,0,0,0,0,0.372992701,0.533211679,0,1
7065,1,0,57,0,9,1,1,3,0,3,10,4,0,5,3,4,1,1,0,0,0,0,,,,,,0.046372476,0.273186238,1,1
12248,1,0,19,0,8,1,1,2,1,3,10,2,2,5,1,1,3,1,0,0,0,2,30.6,0,0,0,0,1,1,0,1
12956,1,1,69,0,3,1,1,0,3,3,1,1,1,0,0,0,0,0,4,10,0,1,53.31818182,0,0,0,0,0.976982097,0.311381074,0,0
1829,1,1,27,0,10,2,2,1,1,1,9,3,2,5,1,2,3,2,0,0,0,0,55.4516129,0,0,0,0,0.930773706,1.062390925,0,0
12018,1,0,38,0,6,2,2,3,1,1,10,1,0,5,0,4,3,0,0,0,0,1,277,0,0,0,0,0,0,0,1
12620,1,0,50,0,8,0,2,1,1,1,10,6,2,5,0,4,3,0,0,0,0,0,11.05882353,0,0,0,0,0.517730496,1.295212766,1,1
18549,1,1,53,0,3,0,2,3,2,1,3,0,0,1,1,1,0,0,0,10,0,0,270.6666667,0,0,0.333333343,0,0.929802956,0.449815271,1,1
22967,1,1,72,0,2,0,2,3,0,1,2,1,1,0,1,0,0,0,0,0,0,0,,,,,,0,0,0,0
23901,1,0,39,0,4,0,2,2,4,1,1,6,0,0,0,1,0,0,0,0,0,1,,,,,,0.526217228,0.341994382,0,1
25896,1,1,19,0,2,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,0.955307263,2.040502793,0,0
483,1,1,38,0,3,0,0,3,0,1,2,1,0,2,1,0,1,1,0,0,0,0,93.76923077,0,0,0,0.15384616,0,0,1,0
488,1,1,48,0,5,0,0,0,1,1,10,6,3,5,5,5,3,0,0,0,0,0,,,,,,0,0,0,0
542,1,0,64,0,6,2,0,0,0,1,10,3,3,4,5,3,2,2,0,0,0,3,101.2,0,0,0,0,0.343873518,1.443675889,1,0
552,1,0,27,0,3,0,0,3,0,1,10,6,1,5,5,3,2,2,0,6,0,1,305,0,0,0,0,0.670491803,0.598770492,1,1
829,1,0,52,0,2,0,0,2,0,1,10,6,3,2,2,5,0,2,0,4,0,0,,,,,,0.435203095,0.706479691,0,1
2093,1,0,70,0,4,0,0,3,2,1,10,3,1,5,5,5,2,2,0,0,0,1,,,,,,0.015564202,0.473735409,0,1
2222,1,0,50,0,10,0,0,1,1,1,10,1,3,5,3,5,3,2,4,0,0,3,65.66666667,0,0,0,0,0,0,0,1
2583,1,1,39,0,2,1,0,2,3,1,2,0,1,0,0,1,0,0,3,10,0,0,113.4545455,0,0,0,0,0,0,1,0
3081,1,1,40,0,2,0,0,0,1,1,10,1,3,4,0,3,2,0,0,4,0,1,558.5,0,0,0,0,0.863921218,1.307967771,0,1
3528,1,0,69,0,4,0,0,3,0,1,10,6,3,5,5,5,3,2,0,10,0,2,24.06666667,0.044444446,0,0,0,0.380424746,0.337257618,0,1
3535,1,0,25,0,6,2,0,0,1,1,10,6,3,5,1,5,3,0,0,9,0,1,,,,,,0,0,1,1
3545,1,0,23,0,6,2,0,0,0,1,10,5,3,5,5,5,2,2,0,0,0,0,,,,,,0.75865339,0.173186344,0,0
3816,1,0,20,0,2,0,0,3,2,1,8,6,3,5,1,5,3,0,0,0,0,1,46.2,0,0,0,0,1,5,0,1
4013,1,0,66,0,1,2,0,2,0,1,10,4,0,0,5,5,0,2,0,0,0,0,1017,0,0,0,0,0,0,0,1
5092,1,1,58,0,3,1,0,2,4,1,8,1,0,1,1,3,0,0,0,10,1,0,17.61111111,0.055555556,0,0,0,1,2,0,1
6619,1,1,55,0,7,2,0,2,1,1,10,6,1,5,3,5,3,1,0,0,0,1,109.6666667,0,0,0,0,0.291793313,1,0,1
10738,1,0,36,0,5,0,0,0,1,1,10,6,2,5,4,5,3,2,0,0,0,1,420.5,0,0,0,0,0,0,0,1
12777,1,1,74,0,3,0,0,3,2,1,7,5,3,4,2,4,1,0,0,0,0,2,82.125,0,0,0.125,0,1,1.667808219,0,1
13355,1,0,41,0,3,0,0,3,2,1,10,6,3,5,0,2,2,0,0,0,0,1,65.66666667,0,0,0,0,0,0,1,1
